"lon","lat"
-120.34,34.05
-120.34,34.049
-120.34,34.049
-120.34,34.048
-120.34,34.048
-120.34,34.048
-120.34,34.047
-120.34,34.047
-120.35,34.047
-120.35,34.047
-120.35,34.048
-120.35,34.048
-120.35,34.048
-120.36,34.051
-120.36,34.051
-120.36,34.051
-120.36,34.052
-120.36,34.055
-120.36,34.056
-120.36,34.056
-120.36,34.056
-120.35,34.056
-120.35,34.057
-120.35,34.059
-120.35,34.061
-120.35,34.061
-120.36,34.062
-120.36,34.062
-120.36,34.065
-120.36,34.066
-120.36,34.068
-120.36,34.068
-120.36,34.07
-120.36,34.071
-120.36,34.073
-120.36,34.074
-120.36,34.074
-120.36,34.074
-120.37,34.075
-120.37,34.076
-120.37,34.077
-120.37,34.077
-120.37,34.077
-120.37,34.077
-120.37,34.077
-120.37,34.076
-120.37,34.073
-120.37,34.072
-120.37,34.072
-120.37,34.072
-120.37,34.072
-120.37,34.071
-120.37,34.07
-120.37,34.069
-120.37,34.069
-120.37,34.069
-120.37,34.067
-120.37,34.066
-120.37,34.065
-120.37,34.064
-120.37,34.064
-120.37,34.064
-120.38,34.064
-120.38,34.062
-120.38,34.062
-120.38,34.062
-120.38,34.062
-120.38,34.059
-120.38,34.059
-120.38,34.058
-120.38,34.058
-120.38,34.058
-120.39,34.057
-120.39,34.056
-120.39,34.056
-120.39,34.055
-120.39,34.054
-120.39,34.054
-120.39,34.054
-120.39,34.053
-120.39,34.053
-120.39,34.053
-120.39,34.053
-120.4,34.053
-120.4,34.052
-120.4,34.051
-120.4,34.052
-120.4,34.052
-120.41,34.053
-120.41,34.053
-120.41,34.054
-120.41,34.054
-120.41,34.055
-120.41,34.055
-120.41,34.057
-120.41,34.059
-120.41,34.06
-120.41,34.06
-120.42,34.059
-120.42,34.059
-120.42,34.059
-120.42,34.056
-120.42,34.055
-120.42,34.054
-120.42,34.054
-120.42,34.054
-120.42,34.054
-120.42,34.053
-120.42,34.053
-120.42,34.052
-120.42,34.052
-120.42,34.052
-120.42,34.05
-120.42,34.05
-120.43,34.049
-120.43,34.049
-120.43,34.048
-120.43,34.048
-120.43,34.048
-120.43,34.045
-120.43,34.044
-120.43,34.043
-120.44,34.042
-120.44,34.042
-120.44,34.041
-120.44,34.041
-120.44,34.04
-120.44,34.039
-120.44,34.039
-120.44,34.038
-120.44,34.038
-120.44,34.038
-120.44,34.039
-120.44,34.039
-120.45,34.039
-120.45,34.039
-120.45,34.039
-120.45,34.038
-120.45,34.037
-120.45,34.037
-120.45,34.035
-120.45,34.034
-120.45,34.033
-120.45,34.033
-120.45,34.033
-120.45,34.032
-120.45,34.032
-120.45,34.032
-120.45,34.032
-120.45,34.031
-120.45,34.031
-120.45,34.03
-120.45,34.029
-120.45,34.029
-120.45,34.029
-120.45,34.029
-120.45,34.029
-120.45,34.029
-120.45,34.03
-120.45,34.03
-120.44,34.031
-120.44,34.03
-120.44,34.031
-120.44,34.031
-120.44,34.032
-120.44,34.032
-120.44,34.031
-120.44,34.031
-120.44,34.029
-120.43,34.029
-120.43,34.029
-120.43,34.029
-120.43,34.028
-120.43,34.028
-120.43,34.027
-120.43,34.026
-120.43,34.026
-120.43,34.026
-120.43,34.025
-120.43,34.025
-120.43,34.026
-120.42,34.026
-120.42,34.026
-120.42,34.027
-120.42,34.028
-120.42,34.028
-120.42,34.028
-120.42,34.029
-120.42,34.03
-120.42,34.03
-120.42,34.031
-120.41,34.032
-120.41,34.032
-120.41,34.032
-120.41,34.031
-120.41,34.031
-120.41,34.03
-120.4,34.03
-120.4,34.028
-120.4,34.028
-120.4,34.028
-120.4,34.027
-120.4,34.027
-120.39,34.026
-120.39,34.026
-120.39,34.026
-120.39,34.025
-120.39,34.025
-120.39,34.025
-120.39,34.025
-120.39,34.024
-120.38,34.024
-120.38,34.023
-120.38,34.023
-120.38,34.022
-120.38,34.021
-120.38,34.021
-120.38,34.02
-120.38,34.018
-120.38,34.018
-120.37,34.018
-120.37,34.017
-120.37,34.017
-120.37,34.016
-120.37,34.016
-120.37,34.016
-120.37,34.015
-120.37,34.015
-120.37,34.015
-120.36,34.013
NaN,NaN
-120.05,34
-120.05,34
-120.05,34.002
-120.05,34.003
-120.05,34.007
-120.05,34.008
-120.05,34.008
-120.05,34.01
-120.05,34.01
-120.05,34.01
-120.05,34.011
-120.05,34.013
-120.05,34.013
-120.05,34.014
-120.05,34.014
-120.05,34.016
-120.05,34.018
-120.05,34.019
-120.05,34.02
-120.05,34.022
-120.04,34.024
-120.04,34.024
-120.04,34.025
-120.04,34.026
-120.04,34.028
-120.04,34.029
-120.04,34.03
-120.04,34.03
-120.04,34.033
-120.04,34.036
-120.04,34.037
-120.04,34.038
-120.05,34.038
-120.05,34.037
-120.05,34.038
-120.06,34.038
-120.06,34.039
-120.06,34.039
-120.06,34.039
-120.06,34.038
-120.06,34.038
-120.06,34.038
-120.06,34.038
-120.06,34.038
-120.06,34.036
-120.06,34.035
-120.06,34.033
-120.06,34.032
-120.07,34.031
-120.07,34.031
-120.07,34.03
-120.07,34.03
-120.07,34.03
-120.07,34.029
-120.07,34.028
-120.07,34.027
-120.08,34.025
-120.08,34.025
-120.08,34.025
-120.08,34.025
-120.08,34.025
-120.08,34.024
-120.08,34.024
-120.08,34.023
-120.09,34.023
-120.09,34.023
-120.09,34.023
-120.09,34.022
-120.09,34.022
-120.09,34.021
-120.09,34.021
-120.1,34.021
-120.1,34.021
-120.1,34.022
-120.1,34.021
-120.1,34.021
-120.1,34.022
-120.11,34.022
-120.11,34.022
-120.11,34.021
-120.12,34.021
-120.12,34.021
-120.12,34.021
-120.12,34.022
-120.12,34.024
-120.12,34.024
-120.12,34.024
-120.12,34.023
-120.12,34.023
-120.13,34.024
-120.13,34.024
-120.13,34.024
-120.13,34.025
-120.13,34.025
-120.13,34.025
-120.13,34.025
-120.13,34.026
-120.13,34.026
-120.13,34.026
-120.13,34.027
-120.13,34.027
-120.14,34.028
-120.14,34.028
-120.14,34.028
-120.14,34.027
-120.14,34.027
-120.14,34.026
-120.14,34.026
-120.15,34.026
-120.15,34.026
-120.15,34.026
-120.15,34.024
-120.15,34.023
-120.15,34.023
-120.15,34.021
-120.15,34.02
-120.15,34.019
-120.16,34.018
-120.16,34.017
-120.16,34.017
-120.16,34.016
-120.16,34.015
-120.16,34.014
-120.16,34.014
-120.16,34.014
-120.16,34.013
-120.16,34.012
-120.16,34.011
-120.17,34.01
-120.17,34.01
-120.17,34.009
-120.17,34.009
-120.17,34.009
-120.17,34.008
-120.18,34.008
-120.18,34.008
-120.18,34.007
-120.18,34.007
-120.18,34.007
-120.18,34.008
-120.18,34.008
-120.18,34.008
-120.19,34.008
-120.19,34.008
-120.19,34.007
-120.19,34.008
-120.19,34.007
-120.19,34.007
-120.19,34.007
-120.19,34.007
-120.2,34.005
-120.2,34.005
-120.2,34.005
-120.2,34.006
-120.2,34.006
-120.2,34.007
-120.2,34.007
-120.2,34.007
-120.21,34.006
-120.21,34.006
-120.21,34.006
-120.21,34.007
-120.21,34.007
-120.21,34.008
-120.21,34.008
-120.21,34.008
-120.22,34.008
-120.22,34.009
-120.22,34.009
-120.22,34.01
-120.22,34.01
-120.22,34.01
-120.22,34.011
-120.22,34.011
-120.23,34.011
-120.23,34.011
-120.23,34.01
-120.23,34.01
-120.23,34.01
-120.23,34.009
-120.23,34.009
-120.24,34.009
-120.24,34.009
-120.24,34.009
-120.24,34.008
-120.24,34.005
-120.24,34.004
-120.24,34.004
-120.25,34.004
-120.25,34.003
-120.25,34.002
-120.25,34.002
-120.25,34.003
-120.25,34.002
-120.25,34.001
-120.25,34.001
-120.25,34
-120.25,34
-120.25,34
NaN,NaN
-120.44,34.058
-120.44,34.058
-120.44,34.058
-120.44,34.059
-120.44,34.058
-120.44,34.059
-120.44,34.058
-120.44,34.057
-120.44,34.056
-120.44,34.056
-120.44,34.055
-120.44,34.055
-120.44,34.054
-120.44,34.054
-120.44,34.054
-120.44,34.053
-120.43,34.053
-120.43,34.055
-120.43,34.055
-120.43,34.056
-120.43,34.057
-120.43,34.057
-120.44,34.058
NaN,NaN
-120.33,34.058
-120.33,34.059
-120.33,34.06
-120.33,34.061
-120.33,34.061
-120.33,34.061
-120.34,34.06
-120.34,34.06
-120.34,34.059
-120.34,34.057
-120.34,34.056
-120.34,34.055
-120.33,34.055
-120.33,34.054
-120.33,34.054
-120.33,34.055
-120.33,34.055
-120.33,34.056
-120.33,34.057
-120.33,34.058
NaN,NaN
-120.46,34.04
-120.46,34.04
-120.46,34.04
-120.46,34.041
-120.46,34.042
-120.46,34.043
-120.46,34.043
-120.46,34.044
-120.46,34.043
-120.46,34.044
-120.46,34.045
-120.46,34.045
-120.46,34.044
-120.46,34.042
-120.46,34.041
-120.46,34.04
-120.46,34.04
NaN,NaN
-120,34.457
-120,34.457
-120,34.455
-120,34.455
-120,34.454
-120,34.453
-119.99,34.453
-119.99,34.452
-119.99,34.451
-119.99,34.451
-119.99,34.45
-119.99,34.449
-119.99,34.449
-119.99,34.45
-119.99,34.45
-119.99,34.45
-119.99,34.449
-119.98,34.449
-119.98,34.449
-119.98,34.448
-119.98,34.448
-119.98,34.446
-119.98,34.446
-119.97,34.446
-119.97,34.445
-119.97,34.443
-119.97,34.443
-119.97,34.443
-119.97,34.442
-119.97,34.442
-119.97,34.441
-119.97,34.442
-119.96,34.438
-119.96,34.437
-119.96,34.438
-119.96,34.437
-119.96,34.437
-119.96,34.437
-119.96,34.436
-119.96,34.436
-119.96,34.435
-119.95,34.435
-119.95,34.434
-119.94,34.434
-119.94,34.435
-119.94,34.435
-119.93,34.435
-119.93,34.434
-119.93,34.434
-119.93,34.435
-119.93,34.435
-119.93,34.434
-119.93,34.434
-119.93,34.433
-119.93,34.433
-119.92,34.432
-119.92,34.432
-119.92,34.432
-119.92,34.432
-119.92,34.431
-119.92,34.431
-119.92,34.429
-119.92,34.429
-119.92,34.429
-119.91,34.428
-119.91,34.428
-119.91,34.426
-119.91,34.427
-119.91,34.425
-119.91,34.425
-119.91,34.425
-119.91,34.424
-119.91,34.422
-119.91,34.422
-119.9,34.422
-119.9,34.422
-119.9,34.421
-119.9,34.421
-119.9,34.42
-119.9,34.42
-119.9,34.419
-119.9,34.419
-119.89,34.419
-119.89,34.418
-119.89,34.417
-119.89,34.417
-119.89,34.417
-119.89,34.417
-119.89,34.414
-119.88,34.414
-119.88,34.413
-119.88,34.413
-119.88,34.409
-119.88,34.408
-119.88,34.407
-119.88,34.407
-119.88,34.407
-119.88,34.407
-119.87,34.408
-119.87,34.408
-119.86,34.408
-119.86,34.408
-119.86,34.408
-119.86,34.407
-119.86,34.407
-119.85,34.407
-119.85,34.406
-119.85,34.406
-119.85,34.405
-119.85,34.405
-119.85,34.403
-119.84,34.403
-119.84,34.403
-119.84,34.404
-119.84,34.404
-119.84,34.405
-119.84,34.406
-119.84,34.407
-119.84,34.408
-119.84,34.409
-119.84,34.411
-119.84,34.412
-119.84,34.413
-119.84,34.413
-119.84,34.414
-119.84,34.414
-119.84,34.414
-119.83,34.415
-119.83,34.415
-119.83,34.416
-119.83,34.416
-119.82,34.416
-119.81,34.416
-119.81,34.416
-119.81,34.415
-119.81,34.415
-119.81,34.416
-119.81,34.416
-119.81,34.417
-119.8,34.417
-119.8,34.417
-119.79,34.416
-119.79,34.416
-119.79,34.416
-119.79,34.415
-119.79,34.415
-119.79,34.415
-119.78,34.415
-119.78,34.414
-119.78,34.414
-119.78,34.413
-119.78,34.413
-119.78,34.413
-119.78,34.412
-119.78,34.412
-119.78,34.411
-119.77,34.411
-119.77,34.41
-119.77,34.41
-119.77,34.41
-119.77,34.409
-119.77,34.409
-119.77,34.408
-119.77,34.408
-119.77,34.408
-119.76,34.408
-119.76,34.407
-119.76,34.407
-119.76,34.407
-119.76,34.406
-119.76,34.406
-119.76,34.406
-119.76,34.404
-119.75,34.404
-119.75,34.403
-119.75,34.403
-119.75,34.403
-119.75,34.403
-119.75,34.403
-119.75,34.402
-119.75,34.402
-119.75,34.402
-119.74,34.402
-119.74,34.4
-119.74,34.4
-119.74,34.398
-119.74,34.398
-119.74,34.398
-119.74,34.397
-119.74,34.397
-119.73,34.397
-119.73,34.396
-119.73,34.396
-119.73,34.395
-119.73,34.395
-119.73,34.394
-119.72,34.394
-119.72,34.395
-119.72,34.395
-119.72,34.395
-119.71,34.394
-119.71,34.394
-119.71,34.394
-119.71,34.395
-119.71,34.395
-119.71,34.395
-119.71,34.395
-119.7,34.396
-119.7,34.396
-119.7,34.398
-119.7,34.399
-119.7,34.401
-119.7,34.401
-119.7,34.401
-119.7,34.401
-119.7,34.402
-119.69,34.402
-119.69,34.402
-119.69,34.403
-119.69,34.403
-119.69,34.404
-119.69,34.404
-119.69,34.405
-119.69,34.405
-119.69,34.405
-119.69,34.407
-119.69,34.41
-119.69,34.41
-119.69,34.412
-119.69,34.412
-119.69,34.412
-119.68,34.413
-119.68,34.413
-119.68,34.413
-119.68,34.414
-119.68,34.414
-119.67,34.415
-119.67,34.415
-119.67,34.416
-119.66,34.416
-119.65,34.416
-119.65,34.416
-119.65,34.415
-119.63,34.415
-119.63,34.416
-119.63,34.416
-119.63,34.417
-119.63,34.418
-119.63,34.418
-119.62,34.418
-119.62,34.419
-119.62,34.419
-119.62,34.42
-119.62,34.42
-119.61,34.419
-119.61,34.419
-119.61,34.418
-119.61,34.418
-119.61,34.419
-119.6,34.419
-119.6,34.419
-119.6,34.418
-119.6,34.419
-119.6,34.418
-119.6,34.417
-119.59,34.417
-119.59,34.417
-119.59,34.417
-119.59,34.416
-119.59,34.416
-119.59,34.415
-119.59,34.415
-119.58,34.414
-119.58,34.413
-119.58,34.413
-119.58,34.413
-119.58,34.412
-119.58,34.412
-119.58,34.412
-119.57,34.413
-119.57,34.413
-119.57,34.413
-119.57,34.413
-119.57,34.413
-119.57,34.413
-119.57,34.414
-119.57,34.414
-119.56,34.414
-119.56,34.413
-119.56,34.413
-119.56,34.413
-119.56,34.413
-119.56,34.413
-119.56,34.412
-119.56,34.411
-119.56,34.41
-119.56,34.409
-119.56,34.408
-119.55,34.408
-119.55,34.407
-119.55,34.406
-119.55,34.406
-119.55,34.405
-119.55,34.403
-119.55,34.403
-119.55,34.403
-119.55,34.402
-119.55,34.402
-119.54,34.401
-119.54,34.401
-119.54,34.397
-119.54,34.397
-119.54,34.396
-119.54,34.395
-119.54,34.395
-119.53,34.395
-119.53,34.395
-119.53,34.394
-119.53,34.394
-119.53,34.394
-119.53,34.393
-119.53,34.393
-119.53,34.392
-119.53,34.391
-119.52,34.391
-119.52,34.39
-119.52,34.39
-119.52,34.389
-119.52,34.388
-119.52,34.388
-119.52,34.387
-119.52,34.387
-119.52,34.387
-119.52,34.386
-119.51,34.386
-119.51,34.385
-119.51,34.385
-119.5,34.385
-119.5,34.385
-119.5,34.385
-119.5,34.384
-119.5,34.384
-119.5,34.384
-119.5,34.384
-119.5,34.383
-119.5,34.383
-119.5,34.383
-119.49,34.383
-119.49,34.382
-119.49,34.382
-119.49,34.382
-119.49,34.381
-119.49,34.381
-119.49,34.38
-119.49,34.378
-119.48,34.378
-119.48,34.378
-119.48,34.377
-119.48,34.376
-119.48,34.373
-119.48,34.373
-119.48,34.372
-119.48,34.372
-119.48,34.372
-119.48,34.372
-119.48,34.373
-119.48,34.373
-119.47,34.373
-119.47,34.374
-119.47,34.374
-119.47,34.375
-119.47,34.375
-119.47,34.375
-119.47,34.374
-119.46,34.374
-119.46,34.374
-119.46,34.373
-119.46,34.373
-119.46,34.373
-119.46,34.373
-119.46,34.372
-119.46,34.372
-119.46,34.37
-119.46,34.37
-119.46,34.37
-119.46,34.369
-119.46,34.368
-119.46,34.368
-119.45,34.367
-119.45,34.367
-119.45,34.366
-119.45,34.365
-119.45,34.364
-119.45,34.363
-119.45,34.362
-119.45,34.361
-119.45,34.36
-119.44,34.354
-119.44,34.354
-119.44,34.354
-119.44,34.355
-119.44,34.355
-119.44,34.355
-119.44,34.354
-119.43,34.354
-119.43,34.354
-119.43,34.353
-119.43,34.352
-119.42,34.346
-119.42,34.345
-119.42,34.339
-119.41,34.338
-119.41,34.336
-119.41,34.336
-119.41,34.336
-119.41,34.335
-119.41,34.334
-119.41,34.333
-119.41,34.332
-119.41,34.332
-119.41,34.332
-119.4,34.325
-119.4,34.324
-119.4,34.321
-119.4,34.32
-119.39,34.318
-119.39,34.318
-119.39,34.317
-119.39,34.317
-119.39,34.317
-119.39,34.318
-119.39,34.318
-119.38,34.318
-119.38,34.319
-119.38,34.319
-119.38,34.319
-119.38,34.319
-119.37,34.319
-119.37,34.319
-119.37,34.318
-119.37,34.318
-119.37,34.318
-119.37,34.317
-119.37,34.317
-119.37,34.316
-119.36,34.308
-119.36,34.308
-119.36,34.308
-119.36,34.307
-119.36,34.307
-119.36,34.307
-119.35,34.306
-119.35,34.306
-119.35,34.302
-119.35,34.302
-119.35,34.301
-119.35,34.298
-119.35,34.297
-119.35,34.297
-119.34,34.295
-119.34,34.294
-119.34,34.292
-119.34,34.29
-119.34,34.29
-119.34,34.29
-119.34,34.289
-119.34,34.289
-119.34,34.289
-119.34,34.288
-119.34,34.288
-119.34,34.287
-119.33,34.287
-119.33,34.286
-119.33,34.286
-119.33,34.286
-119.33,34.285
-119.33,34.285
-119.33,34.284
-119.33,34.284
-119.33,34.283
-119.32,34.283
-119.32,34.283
-119.32,34.283
-119.32,34.282
-119.32,34.28
-119.32,34.279
-119.32,34.278
-119.32,34.278
-119.32,34.277
-119.31,34.276
-119.31,34.276
-119.31,34.276
-119.31,34.275
-119.31,34.275
-119.31,34.274
-119.31,34.274
-119.31,34.273
-119.31,34.273
-119.31,34.273
-119.31,34.273
-119.31,34.273
-119.3,34.273
-119.3,34.273
-119.3,34.274
-119.3,34.274
-119.29,34.274
-119.29,34.273
-119.29,34.273
-119.29,34.273
-119.28,34.269
-119.28,34.269
-119.28,34.267
-119.28,34.262
-119.28,34.26
-119.28,34.259
-119.27,34.258
-119.27,34.257
-119.27,34.256
-119.27,34.254
-119.27,34.254
-119.27,34.252
-119.27,34.251
-119.27,34.25
-119.27,34.25
-119.27,34.251
-119.27,34.251
-119.27,34.251
-119.27,34.251
-119.27,34.249
-119.27,34.248
-119.27,34.248
-119.27,34.247
-119.26,34.247
-119.26,34.246
-119.26,34.245
-119.26,34.245
-119.26,34.245
-119.26,34.244
-119.26,34.244
-119.26,34.243
-119.26,34.243
-119.26,34.242
-119.26,34.242
-119.26,34.24
-119.27,34.24
-119.27,34.242
-119.27,34.242
-119.27,34.247
-119.27,34.247
-119.27,34.247
-119.27,34.246
-119.27,34.245
-119.27,34.243
-119.27,34.242
-119.27,34.241
-119.27,34.239
-119.27,34.238
-119.27,34.235
-119.27,34.234
-119.27,34.234
-119.27,34.234
-119.27,34.232
-119.27,34.231
-119.27,34.23
-119.27,34.228
-119.27,34.227
-119.27,34.226
-119.26,34.225
-119.26,34.223
-119.26,34.223
-119.26,34.22
-119.26,34.219
-119.26,34.218
-119.26,34.218
-119.26,34.217
-119.26,34.216
-119.26,34.215
-119.26,34.214
-119.26,34.213
-119.26,34.211
-119.26,34.21
-119.26,34.209
-119.26,34.207
-119.26,34.207
-119.26,34.206
-119.26,34.206
-119.26,34.205
-119.26,34.204
-119.25,34.203
-119.25,34.203
-119.25,34.202
-119.25,34.201
-119.25,34.199
-119.25,34.197
-119.25,34.195
-119.25,34.194
-119.25,34.194
-119.25,34.193
-119.25,34.192
-119.25,34.191
-119.25,34.19
-119.25,34.189
-119.25,34.188
-119.25,34.187
-119.25,34.187
-119.25,34.186
-119.25,34.185
-119.24,34.184
-119.24,34.183
-119.24,34.181
-119.24,34.18
-119.24,34.178
-119.24,34.176
-119.24,34.176
-119.24,34.175
-119.24,34.173
-119.24,34.172
-119.24,34.171
-119.24,34.17
-119.24,34.169
-119.24,34.169
-119.24,34.167
-119.24,34.166
-119.24,34.166
-119.23,34.164
-119.23,34.163
-119.23,34.163
-119.23,34.162
-119.23,34.161
-119.23,34.157
-119.23,34.156
-119.23,34.155
-119.22,34.152
-119.22,34.15
-119.22,34.15
-119.22,34.148
-119.22,34.148
-119.22,34.148
-119.22,34.146
-119.22,34.146
-119.22,34.145
-119.22,34.145
-119.22,34.144
-119.22,34.144
-119.21,34.144
-119.21,34.143
-119.2,34.143
-119.2,34.143
-119.2,34.142
-119.2,34.142
-119.2,34.142
-119.2,34.142
-119.19,34.14
-119.19,34.139
-119.19,34.137
-119.19,34.136
-119.19,34.136
-119.19,34.136
-119.18,34.134
-119.18,34.133
-119.18,34.132
-119.18,34.131
-119.18,34.127
-119.18,34.127
-119.17,34.126
-119.17,34.123
-119.17,34.123
-119.17,34.123
-119.17,34.123
-119.17,34.122
-119.17,34.121
-119.17,34.122
-119.17,34.12
-119.16,34.12
-119.16,34.118
-119.16,34.118
-119.16,34.117
-119.16,34.117
-119.16,34.116
-119.16,34.116
-119.16,34.114
-119.16,34.114
-119.16,34.113
-119.15,34.113
-119.15,34.111
-119.15,34.111
-119.15,34.109
-119.15,34.109
-119.15,34.108
-119.15,34.107
-119.14,34.106
-119.14,34.106
-119.14,34.105
-119.14,34.105
-119.14,34.105
-119.14,34.103
-119.14,34.103
-119.14,34.102
-119.14,34.102
-119.14,34.101
-119.13,34.101
-119.13,34.1
-119.13,34.099
-119.13,34.099
-119.13,34.098
-119.13,34.098
-119.13,34.098
-119.13,34.097
-119.13,34.097
-119.13,34.097
-119.12,34.097
-119.12,34.096
-119.12,34.096
-119.12,34.096
-119.12,34.095
-119.12,34.095
-119.12,34.094
-119.11,34.094
-119.11,34.094
-119.11,34.093
-119.11,34.093
-119.11,34.093
-119.11,34.094
-119.11,34.094
-119.1,34.094
-119.1,34.095
-119.1,34.095
-119.1,34.097
-119.1,34.098
-119.1,34.098
-119.1,34.098
-119.1,34.098
-119.1,34.097
-119.09,34.098
-119.09,34.097
-119.09,34.097
-119.09,34.097
-119.09,34.096
-119.09,34.096
-119.08,34.094
-119.08,34.093
-119.08,34.093
-119.08,34.092
-119.08,34.093
-119.08,34.092
-119.08,34.092
-119.08,34.092
-119.08,34.091
-119.07,34.091
-119.07,34.09
-119.07,34.09
-119.07,34.089
-119.07,34.089
-119.07,34.089
-119.07,34.088
-119.07,34.087
-119.07,34.086
-119.07,34.086
-119.06,34.084
-119.06,34.084
-119.06,34.083
-119.05,34.083
-119.04,34.083
-119.04,34.082
-119.04,34.082
-119.04,34.081
-119.04,34.082
-119.04,34.081
-119.04,34.081
-119.03,34.08
-119.03,34.079
-119.03,34.078
-119.03,34.074
-119.03,34.074
-119.03,34.074
-119.03,34.073
-119.02,34.072
-119.02,34.072
-119.02,34.07
-119.02,34.07
-119.02,34.069
-119.02,34.069
-119.02,34.069
-119.01,34.068
-119.01,34.067
-119.01,34.067
-119.01,34.067
-119.01,34.066
-119.01,34.066
-119.01,34.066
-119.01,34.065
-119.01,34.065
-119,34.065
-119,34.066
-119,34.066
-119,34.066
-119,34.065
-119,34.065
-119,34.064
NaN,NaN
-119.56,34
-119.56,34
-119.56,34.001
-119.55,34.001
-119.55,34.002
-119.55,34.002
-119.55,34.003
-119.55,34.003
-119.55,34.004
-119.55,34.005
-119.55,34.005
-119.55,34.005
-119.55,34.007
-119.55,34.008
-119.55,34.008
-119.55,34.009
-119.55,34.011
-119.55,34.012
-119.55,34.013
-119.55,34.013
-119.54,34.015
-119.54,34.015
-119.54,34.016
-119.54,34.016
-119.54,34.018
-119.54,34.019
-119.54,34.021
-119.54,34.022
-119.54,34.022
-119.54,34.023
-119.54,34.023
-119.54,34.024
-119.54,34.024
-119.54,34.025
-119.53,34.025
-119.53,34.026
-119.53,34.026
-119.53,34.027
-119.53,34.027
-119.53,34.027
-119.53,34.027
-119.53,34.028
-119.53,34.028
-119.53,34.029
-119.53,34.029
-119.53,34.029
-119.53,34.031
-119.52,34.031
-119.52,34.032
-119.52,34.032
-119.52,34.033
-119.52,34.034
-119.52,34.035
-119.52,34.037
-119.52,34.037
-119.52,34.038
-119.53,34.038
-119.53,34.041
-119.53,34.041
-119.53,34.041
-119.53,34.041
-119.53,34.042
-119.53,34.043
-119.53,34.043
-119.53,34.043
-119.53,34.044
-119.54,34.044
-119.54,34.044
-119.54,34.046
-119.54,34.046
-119.55,34.046
-119.55,34.047
-119.55,34.048
-119.55,34.048
-119.55,34.048
-119.55,34.048
-119.55,34.05
-119.56,34.05
-119.56,34.051
-119.56,34.053
-119.56,34.055
-119.56,34.055
-119.56,34.056
-119.56,34.056
-119.56,34.057
-119.56,34.058
-119.56,34.058
-119.57,34.057
-119.57,34.057
-119.57,34.055
-119.57,34.054
-119.57,34.054
-119.57,34.054
-119.57,34.054
-119.58,34.053
-119.58,34.052
-119.58,34.052
-119.58,34.053
-119.58,34.053
-119.58,34.053
-119.58,34.054
-119.58,34.053
-119.58,34.054
-119.58,34.054
-119.59,34.054
-119.59,34.054
-119.59,34.053
-119.59,34.053
-119.59,34.051
-119.59,34.051
-119.59,34.051
-119.59,34.05
-119.6,34.05
-119.6,34.049
-119.6,34.049
-119.6,34.048
-119.6,34.047
-119.6,34.047
-119.6,34.047
-119.6,34.046
-119.6,34.046
-119.6,34.045
-119.6,34.045
-119.6,34.044
-119.6,34.044
-119.6,34.043
-119.61,34.043
-119.61,34.042
-119.61,34.042
-119.61,34.042
-119.61,34.042
-119.61,34.042
-119.61,34.042
-119.61,34.041
-119.61,34.04
-119.61,34.038
-119.61,34.036
-119.61,34.035
-119.61,34.035
-119.61,34.035
-119.61,34.033
-119.61,34.032
-119.61,34.031
-119.61,34.029
-119.61,34.028
-119.62,34.02
-119.62,34.019
-119.62,34.018
-119.62,34.018
-119.62,34.017
-119.62,34.018
-119.62,34.018
-119.62,34.018
-119.63,34.018
-119.63,34.017
-119.63,34.017
-119.63,34.016
-119.64,34.016
-119.64,34.017
-119.64,34.017
-119.64,34.018
-119.65,34.018
-119.65,34.018
-119.65,34.019
-119.65,34.02
-119.65,34.02
-119.65,34.021
-119.65,34.021
-119.66,34.021
-119.66,34.02
-119.66,34.02
-119.66,34.02
-119.66,34.02
-119.66,34.019
-119.66,34.019
-119.67,34.018
-119.67,34.019
-119.67,34.02
-119.67,34.02
-119.67,34.021
-119.67,34.021
-119.68,34.021
-119.68,34.022
-119.69,34.022
-119.69,34.022
-119.69,34.023
-119.69,34.025
-119.69,34.025
-119.69,34.027
-119.69,34.028
-119.69,34.03
-119.69,34.03
-119.69,34.031
-119.7,34.031
-119.7,34.032
-119.7,34.033
-119.7,34.034
-119.7,34.035
-119.7,34.035
-119.7,34.035
-119.7,34.037
-119.71,34.039
-119.71,34.039
-119.71,34.04
-119.71,34.04
-119.71,34.041
-119.71,34.041
-119.71,34.043
-119.71,34.044
-119.71,34.044
-119.71,34.044
-119.72,34.044
-119.72,34.044
-119.72,34.045
-119.72,34.045
-119.72,34.045
-119.72,34.046
-119.72,34.046
-119.72,34.047
-119.72,34.047
-119.72,34.047
-119.73,34.048
-119.73,34.048
-119.73,34.048
-119.73,34.048
-119.73,34.048
-119.73,34.048
-119.73,34.047
-119.74,34.047
-119.74,34.047
-119.74,34.047
-119.74,34.048
-119.74,34.049
-119.74,34.051
-119.74,34.051
-119.74,34.053
-119.75,34.053
-119.75,34.054
-119.75,34.054
-119.75,34.054
-119.75,34.054
-119.75,34.056
-119.75,34.057
-119.75,34.058
-119.76,34.058
-119.76,34.058
-119.76,34.06
-119.76,34.06
-119.76,34.06
-119.76,34.059
-119.76,34.059
-119.77,34.056
-119.77,34.057
-119.77,34.058
-119.77,34.058
-119.77,34.058
-119.77,34.058
-119.77,34.057
-119.77,34.057
-119.78,34.057
-119.78,34.057
-119.78,34.058
-119.78,34.058
-119.78,34.057
-119.78,34.057
