"lon","lat"
-118.34,37.212
NaN,NaN
-118.32,37.227
-118.33,37.22
-118.33,37.215
-118.33,37.209
-118.33,37.204
NaN,NaN
-118.29,37.224
-118.29,37.224
-118.29,37.216
NaN,NaN
-118.35,37.222
-118.36,37.216
NaN,NaN
-118.31,37.221
-118.31,37.216
NaN,NaN
-118.38,37.222
-118.38,37.213
-118.38,37.199
-118.38,37.193
NaN,NaN
-117.5,37.206
-117.49,37.199
-117.49,37.199
NaN,NaN
-118.46,37.222
-118.46,37.218
-118.45,37.212
-118.45,37.207
-118.45,37.197
NaN,NaN
-118.27,37.219
-118.27,37.216
-118.26,37.214
NaN,NaN
-117.52,37.205
-117.52,37.201
NaN,NaN
-117.51,37.202
-117.51,37.194
-117.51,37.194
NaN,NaN
-118.37,37.217
-118.37,37.215
NaN,NaN
-118.37,37.217
-118.37,37.215
NaN,NaN
-118.35,37.214
-118.34,37.199
-118.34,37.198
NaN,NaN
-117.48,37.199
-117.47,37.195
NaN,NaN
-118.25,37.212
-118.25,37.21
-118.25,37.206
-118.25,37.198
-118.24,37.191
NaN,NaN
-118.33,37.211
-118.34,37.203
NaN,NaN
-118.32,37.211
-118.32,37.209
-118.32,37.207
-118.32,37.198
-118.31,37.193
-118.31,37.19
-118.31,37.187
-118.31,37.184
-118.31,37.183
NaN,NaN
-118.22,37.208
-118.22,37.206
NaN,NaN
-118.37,37.209
-118.37,37.207
NaN,NaN
-117.57,37.195
-117.57,37.19
NaN,NaN
-118.52,37.207
-118.52,37.202
NaN,NaN
-118.5,37.206
-118.5,37.204
-118.5,37.194
-118.5,37.19
NaN,NaN
-118.48,37.206
-118.48,37.194
-118.48,37.19
-118.47,37.185
-118.47,37.183
NaN,NaN
-118.22,37.202
-118.22,37.201
-118.22,37.194
NaN,NaN
-117.46,37.188
-117.46,37.178
-117.46,37.167
-117.46,37.162
-117.46,37.16
NaN,NaN
-118.23,37.2
-118.23,37.191
NaN,NaN
-118.21,37.198
-118.21,37.193
-118.21,37.187
-118.2,37.187
-118.2,37.181
NaN,NaN
-117.54,37.185
-117.53,37.179
NaN,NaN
-118.49,37.201
-118.49,37.197
-118.49,37.194
-118.48,37.192
NaN,NaN
-117.48,37.182
-117.48,37.171
NaN,NaN
-117.5,37.182
-117.5,37.176
-117.5,37.175
NaN,NaN
-118.33,37.196
-118.33,37.195
-118.33,37.191
NaN,NaN
-118.18,37.194
-118.18,37.192
-118.18,37.185
NaN,NaN
-118.51,37.198
-118.5,37.191
-118.5,37.188
NaN,NaN
-118.51,37.197
-118.51,37.188
NaN,NaN
-118.19,37.191
-118.19,37.187
-118.18,37.181
-118.18,37.181
NaN,NaN
-117.49,37.178
-117.49,37.169
NaN,NaN
-117.49,37.178
-117.49,37.171
NaN,NaN
-118.23,37.191
-118.23,37.19
-118.22,37.181
-118.22,37.177
-118.22,37.174
NaN,NaN
-117.52,37.174
-117.52,37.164
-117.52,37.16
NaN,NaN
-118.35,37.188
-118.35,37.185
-118.35,37.172
-118.35,37.157
-118.35,37.155
-118.35,37.154
-118.34,37.149
NaN,NaN
-117.79,37.178
-117.79,37.172
NaN,NaN
-118.25,37.185
-118.24,37.178
-118.23,37.17
NaN,NaN
-117.51,37.17
-117.51,37.169
NaN,NaN
-117.48,37.167
-117.48,37.159
NaN,NaN
-118.34,37.182
-118.34,37.175
-118.34,37.174
NaN,NaN
-117.49,37.167
-117.48,37.159
NaN,NaN
-118.47,37.183
-118.46,37.18
-118.46,37.18
NaN,NaN
-118.15,37.178
-118.15,37.173
NaN,NaN
-118.48,37.182
-118.48,37.169
-118.48,37.167
NaN,NaN
-118.32,37.18
-118.32,37.178
NaN,NaN
-118.16,37.177
-118.16,37.175
-118.16,37.17
-118.16,37.163
-118.16,37.156
-118.15,37.154
NaN,NaN
-117.51,37.164
-117.51,37.161
-117.51,37.16
-117.51,37.159
-117.51,37.157
NaN,NaN
-118.49,37.18
-118.49,37.178
-118.49,37.17
-118.48,37.167
NaN,NaN
-117.79,37.167
-117.79,37.163
-117.79,37.157
NaN,NaN
-118.14,37.169
-118.15,37.166
-118.15,37.16
NaN,NaN
-118.31,37.171
-118.31,37.167
-118.31,37.159
NaN,NaN
-118.21,37.169
-118.21,37.162
-118.21,37.161
NaN,NaN
-118.32,37.168
-118.32,37.16
NaN,NaN
-118.11,37.162
-118.11,37.159
-118.11,37.154
-118.11,37.139
NaN,NaN
-118.37,37.166
-118.37,37.158
-118.37,37.15
NaN,NaN
-118.41,37.165
-118.41,37.151
-118.41,37.142
-118.41,37.141
NaN,NaN
-118.17,37.161
-118.17,37.157
-118.17,37.157
NaN,NaN
-117.77,37.152
-117.77,37.142
-117.78,37.137
-117.78,37.133
-117.79,37.12
-117.79,37.112
-117.79,37.106
-117.79,37.104
NaN,NaN
-117.79,37.152
-117.8,37.142
-117.8,37.141
NaN,NaN
-118.25,37.159
-118.25,37.156
NaN,NaN
-118.23,37.159
-118.23,37.156
NaN,NaN
-118.48,37.162
-118.47,37.158
NaN,NaN
-118.31,37.159
-118.3,37.158
-118.3,37.152
-118.29,37.146
-118.29,37.142
-118.29,37.137
NaN,NaN
-118.31,37.159
-118.31,37.152
NaN,NaN
-118.34,37.158
-118.34,37.154
NaN,NaN
-118.32,37.158
-118.32,37.148
NaN,NaN
-118.19,37.155
-118.19,37.149
NaN,NaN
-117.51,37.141
-117.51,37.137
-117.5,37.136
NaN,NaN
-118.25,37.153
-118.25,37.146
-118.24,37.14
-118.24,37.138
-118.24,37.136
-118.24,37.127
-118.24,37.122
NaN,NaN
-118.23,37.152
-118.22,37.145
NaN,NaN
-118.46,37.155
-118.46,37.152
NaN,NaN
-117.5,37.138
-117.49,37.135
NaN,NaN
-118.35,37.15
-118.35,37.144
NaN,NaN
-118.36,37.149
-118.36,37.146
NaN,NaN
-118.34,37.147
-118.34,37.146
-118.34,37.14
NaN,NaN
-118.16,37.144
-118.16,37.141
-118.16,37.134
NaN,NaN
-118.3,37.145
-118.3,37.14
NaN,NaN
-117.8,37.137
-117.8,37.125
NaN,NaN
-118.47,37.147
-118.46,37.138
NaN,NaN
-117.77,37.134
-117.76,37.13
-117.76,37.122
-117.76,37.117
-117.76,37.112
NaN,NaN
-118.37,37.143
-118.36,37.139
-118.37,37.136
-118.37,37.131
NaN,NaN
-118.23,37.141
-118.23,37.136
NaN,NaN
-118.33,37.141
-118.34,37.135
NaN,NaN
-118.32,37.141
-118.32,37.132
NaN,NaN
-118.36,37.139
-118.36,37.133
NaN,NaN
-118.22,37.136
-118.22,37.13
NaN,NaN
-118.25,37.136
-118.25,37.129
-118.25,37.127
NaN,NaN
-118.3,37.134
-118.29,37.131
-118.29,37.127
NaN,NaN
-118.07,37.13
-118.07,37.127
-118.07,37.126
-118.07,37.117
-118.07,37.115
NaN,NaN
-118.34,37.131
-118.33,37.125
-118.33,37.121
-118.33,37.121
NaN,NaN
-118.29,37.13
-118.28,37.122
-118.28,37.118
-118.28,37.113
NaN,NaN
-118.03,37.126
-118.02,37.121
-118.02,37.113
-118.02,37.105
NaN,NaN
-118.35,37.13
-118.35,37.124
NaN,NaN
-117.8,37.12
-117.8,37.114
-117.81,37.109
NaN,NaN
-118.36,37.126
-118.36,37.123
NaN,NaN
-118.09,37.122
-118.1,37.116
NaN,NaN
-118.22,37.122
-118.22,37.119
NaN,NaN
-117.64,37.112
-117.64,37.107
NaN,NaN
-118.25,37.12
-118.25,37.102
NaN,NaN
-118.29,37.12
-118.29,37.116
-118.29,37.111
NaN,NaN
-117.48,37.105
-117.48,37.097
NaN,NaN
-118.33,37.121
-118.33,37.084
NaN,NaN
-118.39,37.119
-118.39,37.115
NaN,NaN
-118.28,37.115
-118.28,37.11
NaN,NaN
-117.64,37.103
-117.65,37.093
NaN,NaN
-118.36,37.116
-118.36,37.108
NaN,NaN
-118.35,37.116
-118.35,37.108
NaN,NaN
-118.22,37.114
-118.22,37.103
NaN,NaN
-117.81,37.105
-117.81,37.093
NaN,NaN
-118.4,37.113
-118.39,37.105
NaN,NaN
-118.28,37.105
-118.27,37.091
-118.27,37.089
NaN,NaN
-117.46,37.087
-117.45,37.073
-117.44,37.069
NaN,NaN
-118.35,37.103
-118.35,37.087
NaN,NaN
-118.24,37.102
-118.24,37.091
-118.24,37.089
NaN,NaN
-117.47,37.087
-117.47,37.074
NaN,NaN
-118.29,37.101
-118.28,37.091
-118.28,37.086
NaN,NaN
-117.65,37.089
-117.65,37.084
NaN,NaN
-118.22,37.098
-118.22,37.084
NaN,NaN
-118.34,37.1
-118.34,37.09
-118.34,37.081
NaN,NaN
-117.81,37.089
-117.81,37.086
-117.81,37.082
NaN,NaN
-118.24,37.096
-118.24,37.09
NaN,NaN
-117.88,37.087
-117.88,37.081
NaN,NaN
-118.25,37.09
-118.24,37.085
NaN,NaN
-117.46,37.074
-117.45,37.068
-117.45,37.065
NaN,NaN
-118.42,37.09
-118.41,37.087
-118.41,37.086
NaN,NaN
-118.41,37.086
-118.41,37.079
-118.41,37.074
NaN,NaN
-117.81,37.075
-117.81,37.073
NaN,NaN
-118.23,37.081
-118.22,37.077
NaN,NaN
-118.24,37.08
-118.24,37.069
NaN,NaN
-117.88,37.074
-117.88,37.07
-117.88,37.056
-117.88,37.052
-117.88,37.046
-117.88,37.042
-117.88,37.035
NaN,NaN
-117.44,37.065
-117.43,37.057
NaN,NaN
-118.3,37.08
-118.3,37.067
-118.3,37.06
-118.3,37.056
-118.3,37.047
NaN,NaN
-118.36,37.081
-118.36,37.072
-118.36,37.068
NaN,NaN
-118.38,37.074
-118.38,37.065
-118.37,37.06
NaN,NaN
-118.42,37.071
-118.41,37.066
-118.39,37.058
-118.39,37.053
-118.38,37.04
-118.37,37.038
NaN,NaN
-118.28,37.069
-118.28,37.062
-118.28,37.059
NaN,NaN
-117.43,37.053
-117.42,37.048
-117.42,37.048
NaN,NaN
-118.26,37.068
-118.25,37.062
-118.25,37.062
NaN,NaN
-118.29,37.067
-118.29,37.06
NaN,NaN
-118.27,37.063
-118.26,37.055
-118.26,37.05
-118.26,37.043
NaN,NaN
-118.23,37.063
-118.23,37.055
NaN,NaN
-117.4,37.046
-117.39,37.033
NaN,NaN
-118.37,37.063
-118.37,37.058
NaN,NaN
-118.36,37.063
-118.36,37.059
NaN,NaN
-117.41,37.043
-117.4,37.032
-117.4,37.031
NaN,NaN
-117.42,37.041
-117.42,37.037
NaN,NaN
-118.24,37.056
-118.23,37.048
-118.23,37.046
-118.23,37.038
NaN,NaN
-118.27,37.055
-118.27,37.047
NaN,NaN
-118.25,37.05
-118.25,37.042
NaN,NaN
-117.42,37.032
-117.41,37.028
-117.41,37.026
NaN,NaN
-117.4,37.031
-117.4,37.028
-117.39,37.017
-117.38,37.006
-117.37,36.996
-117.36,36.989
NaN,NaN
-118.3,37.047
-118.3,37.045
-118.3,37.044
NaN,NaN
-118.3,37.047
-118.29,37.041
NaN,NaN
-117.43,37.03
-117.42,37.023
NaN,NaN
-118.34,37.044
-118.34,37.036
-118.35,37.029
NaN,NaN
-118.22,37.039
-118.21,37.034
-118.21,37.029
-118.21,37.021
NaN,NaN
-117.4,37.019
-117.39,37.01
NaN,NaN
-117.43,37.02
-117.43,37.013
-117.43,37.012
NaN,NaN
-118.35,37.034
-118.35,37.028
NaN,NaN
-118.34,37.034
-118.34,37.028
NaN,NaN
-117.45,37.017
-117.44,37.011
-117.44,37.002
-117.44,37.002
NaN,NaN
-118.24,37.03
-118.24,37.028
NaN,NaN
-118.25,37.029
-118.25,37.025
-118.25,37.022
NaN,NaN
-118.36,37.028
-118.36,37.028
-118.36,37.026
-118.36,37.022
-118.35,37.017
NaN,NaN
-118.23,37.023
-118.23,37.021
-118.23,37.015
-118.23,37.015
NaN,NaN
-118.31,37.023
-118.31,37.017
NaN,NaN
-118.38,37.023
-118.38,37.012
NaN,NaN
-118.28,37.022
-118.29,37.013
-118.29,37.007
NaN,NaN
-118.37,37.022
-118.37,37.017
-118.37,37.005
-118.37,37.004
NaN,NaN
-118.34,37.022
-118.34,37.017
-118.34,37.011
-118.34,37.009
NaN,NaN
-118.36,37.019
-118.36,37.008
-118.36,37.005
NaN,NaN
-117.4,37.001
-117.39,36.992
-117.39,36.987
NaN,NaN
-117.47,37.001
-117.47,36.993
NaN,NaN
-118.32,37.01
-118.32,37.002
NaN,NaN
-118.34,37.009
-118.34,37.004
-118.34,37.003
NaN,NaN
-120.18,39.296
-120.18,39.297
NaN,NaN
-120.04,39.248
-120.04,39.249
NaN,NaN
-120.05,39.246
-120.05,39.247
NaN,NaN
-120.07,39.225
-120.06,39.226
NaN,NaN
-120,39.21
-120,39.211
NaN,NaN
-120.09,39.202
-120.09,39.203
NaN,NaN
-120.01,39.202
-120.01,39.203
NaN,NaN
-120.02,39.193
-120.02,39.194
NaN,NaN
-120.13,39.186
-120.13,39.187
NaN,NaN
-120.04,39.185
-120.03,39.186
NaN,NaN
-120.05,39.176
-120.05,39.177
NaN,NaN
-120.14,39.176
-120.14,39.177
NaN,NaN
-120.14,39.172
-120.14,39.173
NaN,NaN
-120.06,39.168
-120.06,39.169
NaN,NaN
-120.07,39.16
-120.07,39.161
NaN,NaN
-120.08,39.152
-120.08,39.153
NaN,NaN
-120.09,39.144
-120.09,39.145
NaN,NaN
-120.1,39.135
-120.1,39.136
NaN,NaN
-120.11,39.127
-120.11,39.128
NaN,NaN
-120.12,39.118
-120.12,39.119
NaN,NaN
-119.81,38.87
-119.81,38.871
NaN,NaN
-119.81,38.859
-119.81,38.86
NaN,NaN
-119.8,38.848
-119.8,38.849
NaN,NaN
-119.8,38.836
-119.8,38.837
NaN,NaN
-119.79,38.825
-119.79,38.826
NaN,NaN
-119.79,38.814
-119.79,38.815
NaN,NaN
-119.8,38.803
-119.8,38.804
NaN,NaN
-119.81,38.792
-119.81,38.794
NaN,NaN
-119.81,38.782
-119.81,38.783
NaN,NaN
-119.82,38.772
-119.82,38.773
NaN,NaN
-119.55,38.686
-119.55,38.687
NaN,NaN
-119.54,38.674
-119.54,38.675
NaN,NaN
-119.54,38.663
-119.54,38.664
NaN,NaN
-119.53,38.631
-119.53,38.632
NaN,NaN
-119.53,38.62
-119.52,38.621
NaN,NaN
-119.52,38.608
-119.52,38.609
NaN,NaN
-119.52,38.596
-119.52,38.597
NaN,NaN
-119.52,38.585
-119.52,38.586
NaN,NaN
-119.51,38.573
-119.51,38.574
NaN,NaN
-119.51,38.562
-119.5,38.563
NaN,NaN
-119.22,38.256
-119.22,38.257
NaN,NaN
-119.22,38.244
-119.22,38.245
NaN,NaN
-119.23,38.233
-119.23,38.234
NaN,NaN
-119.23,38.221
-119.23,38.222
NaN,NaN
-119.24,38.21
-119.23,38.211
NaN,NaN
-119.24,38.198
-119.24,38.199
NaN,NaN
-119.27,38.193
-119.27,38.194
NaN,NaN
-119.27,38.185
-119.27,38.186
NaN,NaN
-119.19,38.163
-119.19,38.164
NaN,NaN
-119.19,38.151
-119.19,38.152
NaN,NaN
-119.18,38.113
-119.18,38.114
NaN,NaN
-119.18,38.101
-119.18,38.102
NaN,NaN
-119.18,38.089
-119.18,38.09
NaN,NaN
-119.18,38.077
-119.18,38.078
NaN,NaN
-118.91,38.034
-118.91,38.035
NaN,NaN
-118.9,38.023
-118.9,38.024
NaN,NaN
-119.17,38.022
-119.17,38.023
NaN,NaN
-118.89,38.013
-118.89,38.014
NaN,NaN
-119.16,38.012
-119.16,38.013
NaN,NaN
-118.89,38.002
-118.89,38.003
NaN,NaN
-119.16,38.003
-119.15,38.004
NaN,NaN
-118.88,37.992
-118.88,37.993
NaN,NaN
-119.15,37.993
-119.15,37.994
NaN,NaN
-119.14,37.982
-119.14,37.983
NaN,NaN
-119.13,37.972
-119.13,37.973
NaN,NaN
-119.13,37.961
-119.12,37.962
NaN,NaN
-119.12,37.951
-119.12,37.952
NaN,NaN
-119.11,37.941
-119.11,37.942
NaN,NaN
-119.06,37.931
-119.06,37.932
NaN,NaN
-119.1,37.931
-119.1,37.931
NaN,NaN
-119.05,37.93
-119.05,37.931
NaN,NaN
-119.07,37.925
-119.07,37.926
NaN,NaN
-119.04,37.921
-119.04,37.922
NaN,NaN
-119.09,37.919
-119.09,37.92
NaN,NaN
-119.1,37.912
-119.1,37.913
NaN,NaN
-119.03,37.912
-119.03,37.913
NaN,NaN
-119.11,37.906
-119.11,37.907
NaN,NaN
-119.02,37.902
-119.02,37.903
NaN,NaN
-119.13,37.9
-119.12,37.901
NaN,NaN
-119.14,37.894
-119.14,37.895
NaN,NaN
-119.01,37.891
-119.01,37.892
NaN,NaN
-119.15,37.887
-119.15,37.888
NaN,NaN
-118.58,37.88
-118.58,37.881
NaN,NaN
-119.18,37.882
-119.18,37.883
NaN,NaN
-119.01,37.879
-119.01,37.88
NaN,NaN
-119.15,37.877
-119.15,37.879
NaN,NaN
-118.58,37.872
-118.58,37.873
NaN,NaN
-119.17,37.874
-119.17,37.875
NaN,NaN
-118.47,37.863
-118.47,37.864
NaN,NaN
-119.17,37.866
-119.17,37.867
NaN,NaN
-119.01,37.865
-119.01,37.866
NaN,NaN
-119.15,37.866
-119.15,37.867
NaN,NaN
-118.47,37.856
-118.46,37.857
NaN,NaN
-118.46,37.849
-118.46,37.85
NaN,NaN
-119.01,37.853
-119.01,37.854
NaN,NaN
-118.49,37.842
-118.49,37.843
NaN,NaN
-118.5,37.837
-118.5,37.838
NaN,NaN
-119.14,37.843
-119.14,37.843
NaN,NaN
-119.01,37.841
-119.01,37.842
NaN,NaN
-119.13,37.834
-119.13,37.834
NaN,NaN
-119.16,37.833
-119.15,37.834
NaN,NaN
-119.02,37.828
-119.02,37.829
NaN,NaN
-119.12,37.825
-119.12,37.826
NaN,NaN
-119.15,37.821
-119.15,37.822
NaN,NaN
-118.5,37.814
-118.5,37.815
NaN,NaN
-119.02,37.818
-119.02,37.819
NaN,NaN
-119.14,37.81
-119.14,37.811
NaN,NaN
-119.09,37.809
-119.09,37.81
NaN,NaN
-119.05,37.806
-119.05,37.806
NaN,NaN
-119.03,37.805
-119.03,37.806
NaN,NaN
-119.08,37.804
-119.08,37.805
NaN,NaN
-119.06,37.802
-119.06,37.803
NaN,NaN
-119.14,37.799
-119.14,37.8
NaN,NaN
-119.03,37.793
-119.03,37.794
NaN,NaN
-119.13,37.787
-119.13,37.788
NaN,NaN
-119.03,37.781
-119.03,37.782
NaN,NaN
-118.79,37.754
-118.79,37.755
NaN,NaN
-118.8,37.753
-118.8,37.754
NaN,NaN
-118.82,37.752
-118.82,37.753
NaN,NaN
-118.83,37.751
-118.83,37.752
NaN,NaN
-118.75,37.75
-118.75,37.751
NaN,NaN
-118.85,37.751
-118.85,37.752
NaN,NaN
-118.86,37.749
-118.86,37.75
NaN,NaN
-118.88,37.748
-118.88,37.749
NaN,NaN
-118.89,37.748
-118.89,37.749
NaN,NaN
-118.91,37.747
-118.91,37.748
NaN,NaN
-118.74,37.745
-118.73,37.746
NaN,NaN
-118.92,37.745
-118.92,37.746
NaN,NaN
-118.94,37.743
-118.94,37.744
NaN,NaN
-118.95,37.739
-118.95,37.74
NaN,NaN
-118.96,37.732
-118.96,37.733
NaN,NaN
-118.98,37.725
-118.97,37.726
NaN,NaN
-118.99,37.718
-118.99,37.719
NaN,NaN
-119,37.712
-119,37.713
NaN,NaN
-118.69,37.703
-118.69,37.704
NaN,NaN
-119.01,37.705
-119.01,37.706
NaN,NaN
-119.02,37.698
-119.02,37.699
NaN,NaN
-118.69,37.691
-118.69,37.692
NaN,NaN
-119.04,37.691
-119.04,37.692
NaN,NaN
-118.69,37.679
-118.69,37.68
NaN,NaN
-119.04,37.678
-119.04,37.679
NaN,NaN
-118.7,37.669
-118.7,37.67
NaN,NaN
-119.04,37.666
-119.04,37.667
NaN,NaN
-118.71,37.658
-118.71,37.659
NaN,NaN
-119.03,37.655
-119.03,37.656
NaN,NaN
-118.72,37.649
-118.72,37.65
NaN,NaN
-119.02,37.646
-119.02,37.647
NaN,NaN
-118.73,37.642
-118.73,37.644
NaN,NaN
-118.74,37.636
-118.74,37.637
NaN,NaN
-119.01,37.636
-119.01,37.638
NaN,NaN
-118.75,37.63
-118.75,37.631
NaN,NaN
-119,37.63
-119,37.631
NaN,NaN
-118.99,37.627
-118.98,37.628
NaN,NaN
-118.77,37.624
-118.77,37.625
NaN,NaN
-118.97,37.624
-118.97,37.625
NaN,NaN
-118.78,37.621
-118.78,37.622
NaN,NaN
-118.96,37.622
-118.96,37.623
NaN,NaN
-118.82,37.619
-118.82,37.62
NaN,NaN
-118.79,37.617
-118.79,37.618
NaN,NaN
-118.89,37.614
-118.89,37.615
NaN,NaN
-118.88,37.613
-118.88,37.614
NaN,NaN
-118.86,37.612
-118.86,37.613
NaN,NaN
-118.82,37.611
-118.82,37.612
NaN,NaN
-118.38,37.598
-118.38,37.599
NaN,NaN
-118.85,37.599
-118.85,37.6
NaN,NaN
-118.83,37.596
-118.83,37.597
NaN,NaN
-118.84,37.594
-118.84,37.595
NaN,NaN
-118.36,37.587
-118.35,37.588
NaN,NaN
-118.39,37.587
-118.39,37.588
NaN,NaN
-118.83,37.588
-118.83,37.589
NaN,NaN
-117.94,37.497
-117.94,37.498
NaN,NaN
-117.94,37.491
-117.93,37.492
NaN,NaN
-118.54,37.401
-118.54,37.401
NaN,NaN
-117.83,37.38
-117.83,37.381
NaN,NaN
-118.55,37.391
-118.55,37.392
NaN,NaN
-118.31,37.385
-118.31,37.386
NaN,NaN
-117.82,37.376
-117.82,37.377
NaN,NaN
-117.81,37.371
-117.81,37.372
NaN,NaN
-118.56,37.382
-118.56,37.383
NaN,NaN
-118.31,37.376
-118.31,37.377
NaN,NaN
-117.81,37.366
-117.8,37.367
NaN,NaN
-118.57,37.373
-118.57,37.374
NaN,NaN
-118.31,37.368
-118.31,37.369
NaN,NaN
-118.58,37.364
-118.58,37.365
NaN,NaN
-118.59,37.354
-118.59,37.355
NaN,NaN
-118.58,37.344
-118.58,37.345
NaN,NaN
-118.59,37.343
-118.59,37.344
NaN,NaN
-118.59,37.334
-118.59,37.335
NaN,NaN
-118.59,37.324
-118.59,37.325
NaN,NaN
-118.6,37.315
-118.6,37.316
NaN,NaN
-118.35,37.29
-118.34,37.291
NaN,NaN
-118.34,37.279
-118.34,37.28
NaN,NaN
-118.63,37.277
-118.62,37.278
NaN,NaN
-118.62,37.272
-118.62,37.273
NaN,NaN
-117.63,37.256
-117.63,37.257
NaN,NaN
-118.34,37.268
-118.34,37.269
NaN,NaN
-118.61,37.268
-118.61,37.269
NaN,NaN
-118.03,37.259
-118.03,37.26
NaN,NaN
-117.62,37.249
-117.62,37.25
NaN,NaN
-118.04,37.253
-118.04,37.254
NaN,NaN
-118.33,37.256
-118.33,37.257
NaN,NaN
-117.62,37.243
-117.61,37.244
NaN,NaN
-117.6,37.24
-117.6,37.241
NaN,NaN
-118.04,37.246
-118.04,37.247
NaN,NaN
-118.33,37.245
-118.33,37.246
NaN,NaN
-118.05,37.24
-118.05,37.241
NaN,NaN
-117.59,37.231
-117.59,37.232
NaN,NaN
-118.06,37.234
-118.06,37.235
NaN,NaN
-117.58,37.221
-117.58,37.222
NaN,NaN
-118.32,37.233
-118.32,37.234
NaN,NaN
-118.07,37.229
-118.07,37.23
NaN,NaN
-118.08,37.223
-118.07,37.224
NaN,NaN
-117.57,37.212
-117.57,37.212
NaN,NaN
-117.58,37.206
-117.58,37.207
NaN,NaN
-117.57,37.202
-117.56,37.203
NaN,NaN
-117.57,37.199
-117.57,37.2
NaN,NaN
-118.26,37.208
-118.26,37.209
NaN,NaN
-117.49,37.192
-117.49,37.193
NaN,NaN
-117.56,37.193
-117.56,37.194
NaN,NaN
-117.78,37.196
-117.78,37.197
NaN,NaN
-117.49,37.184
-117.49,37.185
NaN,NaN
-118.25,37.196
-118.25,37.197
NaN,NaN
-117.55,37.183
-117.55,37.184
NaN,NaN
-117.79,37.184
-117.78,37.185
NaN,NaN
-117.54,37.174
-117.54,37.175
NaN,NaN
-118.25,37.184
-118.25,37.185
NaN,NaN
-117.53,37.164
-117.53,37.165
NaN,NaN
-118.25,37.173
-118.25,37.174
NaN,NaN
-117.52,37.153
-117.52,37.154
NaN,NaN
-118.24,37.161
-118.24,37.163
NaN,NaN
-117.51,37.144
-117.51,37.145
NaN,NaN
-118.24,37.15
-118.24,37.151
NaN,NaN
-117.51,37.134
-117.51,37.135
NaN,NaN
-118.24,37.138
-118.23,37.139
NaN,NaN
-117.5,37.124
-117.5,37.125
NaN,NaN
-117.49,37.114
-117.49,37.115
NaN,NaN
-118.23,37.127
-118.23,37.128
NaN,NaN
-118.23,37.115
-118.22,37.116
NaN,NaN
-117.46,37.092
-117.46,37.093
NaN,NaN
-118.22,37.104
-118.22,37.105
NaN,NaN
-118.22,37.093
-118.22,37.094
NaN,NaN
-118.21,37.072
-118.21,37.073
NaN,NaN
-118.2,37.061
-118.2,37.062
NaN,NaN
-118.2,37.05
-118.2,37.051
NaN,NaN
-118.37,37.035
-118.37,37.036
NaN,NaN
-118.35,37.01
-118.35,37.011
NaN,NaN
-118.29,37.002
-118.29,37.003
NaN,NaN
-117.74,36.753
-117.74,36.753
NaN,NaN
-117.84,36.719
-117.83,36.716
-117.83,36.717
NaN,NaN
-117.81,36.715
-117.81,36.722
-117.81,36.729
-117.81,36.73
NaN,NaN
-117.81,36.715
-117.81,36.715
-117.82,36.717
NaN,NaN
-117.63,36.587
-117.64,36.587
-117.64,36.59
NaN,NaN
-118.04,36.584
-118.04,36.582
-118.04,36.581
-118.04,36.58
-118.05,36.575
NaN,NaN
-117.35,36.421
-117.36,36.421
-117.36,36.42
-117.37,36.416
-117.37,36.414
NaN,NaN
-117.37,36.414
-117.37,36.414
-117.37,36.412
NaN,NaN
-117.36,36.407
-117.36,36.407
-117.37,36.414
NaN,NaN
-117.36,36.407
-117.36,36.407
-117.35,36.418
-117.35,36.419
NaN,NaN
-117.3,36.286
-117.3,36.289
-117.3,36.297
-117.3,36.307
-117.31,36.313
-117.3,36.321
-117.3,36.324
-117.3,36.335
-117.31,36.345
NaN,NaN
-117.95,36.294
-117.95,36.294
-117.95,36.299
-117.95,36.3
NaN,NaN
-117.28,36.276
-117.28,36.281
-117.28,36.282
NaN,NaN
-117.28,36.276
-117.29,36.279
-117.3,36.284
-117.3,36.286
NaN,NaN
-117.26,36.211
-117.26,36.208
NaN,NaN
-117.4,36.211
-117.4,36.212
-117.4,36.221
-117.41,36.231
-117.41,36.235
-117.42,36.245
-117.42,36.253
-117.42,36.258
NaN,NaN
-117.27,36.199
-117.28,36.203
-117.28,36.203
NaN,NaN
-117.25,36.199
-117.25,36.199
NaN,NaN
-117.52,36.202
-117.52,36.209
-117.52,36.21
NaN,NaN
-117.52,36.202
-117.53,36.204
NaN,NaN
-116.76,36.048
-116.75,36.047
NaN,NaN
-116.83,36.015
-116.83,36.012
-116.82,36.013
NaN,NaN
-118.23,36.869
-118.23,36.869
-118.22,36.866
-118.2,36.856
-118.2,36.851
NaN,NaN
-117.82,36.792
-117.81,36.785
-117.8,36.78
-117.8,36.779
-117.8,36.78
NaN,NaN
-118.14,36.775
-118.14,36.773
-118.14,36.774
-118.14,36.775
NaN,NaN
-117.8,36.758
-117.79,36.756
-117.79,36.757
-117.79,36.757
NaN,NaN
-117.78,36.753
-117.78,36.754
-117.77,36.753
NaN,NaN
-117.8,36.713
-117.8,36.712
-117.81,36.715
NaN,NaN
-117.81,36.695
-117.81,36.695
-117.81,36.696
-117.82,36.696
-117.82,36.694
-117.83,36.694
NaN,NaN
-117.63,36.587
-117.63,36.587
NaN,NaN
-117.38,36.424
-117.38,36.42
-117.38,36.421
-117.38,36.426
-117.38,36.441
-117.39,36.447
NaN,NaN
-117.35,36.419
-117.34,36.42
-117.33,36.427
